"","number","title","classification","timestamp","geometry","distclean","distdirty"
"4041",36310,"Report 36310: Family has frequent visits by someone they call the ""Screaming Man"" near Ashford","Class B","2012-05-18T12:00:00Z",c(-122.0246, 46.75953),66.5955723821855,38.9834533435008
"4042",36618,"Report 36618: Loud late night stomping frightens backpackers near Echo Lake","Class B","2012-10-07T12:00:00Z",c(-121.4234, 47.04433),22.9049595818657,29.8440945382315
"4043",36647,"Report 36647: Campers disturbed by approaching vocalizations and unseen visitor off the Mtn. Loop Highway","Class B","2012-08-25T12:00:00Z",c(-121.4469, 48.04725),46.9880049467149,27.7306750127454
"4044",36726,"Report 36726: Possible nighttime encounter at a couple's campsite near Plain","Class B","2012-09-22T12:00:00Z",c(-120.55, 47.83843),43.7960075240986,28.2689435894039
"4045",37307,"Report 37307: Rocks thrown at two hikers on Heather Lake Trail","Class B","2000-09-02T12:00:00Z",c(-121.7915, 48.0744),42.1761348845529,42.6728058475184
"4046",38013,"Report 38013: Man recalls seeing an unknown animal walking along Hwy. 97","Class B","1995-12-15T12:00:00Z",c(-120.5688, 44.83931),56.7877063826151,44.0711130790011
"4047",38046,"Report 38046: A loud, unknown vocalization startles solo hiker on shore of Goat Lake","Class B","2008-09-13T12:00:00Z",c(-121.3552, 48.02073),7.72176997319268,40.4443459683662
"4048",38413,"Report 38413: Homeowner hears unusual vocalizations in his backyard near Orting","Class B","2012-10-15T12:00:00Z",c(-122.157, 47.06045),8.79816861809888,43.6075436327535
"4049",39610,"Report 39610: Fisherman experiences possible daytime activity three consecutive trips near Conconully","Class B","2012-05-02T12:00:00Z",c(-119.6985, 48.57806),11.4045802312755,29.5293924862941
"4050",39858,"Report 39858: Memory told of a possible nighttime sighting outside a home in Granite Falls","Class B","1971-10-15T12:00:00Z",c(-121.9683, 48.0835),47.0573818066836,29.3889419579882
"4051",40378,"Report 40378: Fishermen recount having large rocks thrown at them while fishing Steelhead on the Duckabush River","Class B","1982-01-23T12:00:00Z",c(-122.9714, 47.6653),46.7942859478591,30.1403862261252
"4052",41111,"Report 41111: Woman standing on her elevated deck is approached from underneath by something large near Ocean Shores","Class B","2009-07-26T12:00:00Z",c(-124.1692, 46.96189),47.8696079766912,14.534399099175
"4053",41825,"Report 41825: Bear hunter unnerved by thrashing in the bushes by unseen animal near Verlot","Class B","2013-08-07T12:00:00Z",c(-121.5186, 48.10892),46.6552660112061,15.1046829098926
"4054",42304,"Report 42304: Camper photographs possible footprints at Lena Lake in the Buckhorn Wilderness","Class B","2013-09-21T12:00:00Z",c(-123.1592, 47.61922),42.2465311775346,29.6898938385505
"4055",42408,"Report 42408: Elk Hunter recalls observing what he thought was another hunter near Lake Quinault","Class B","1982-11-15T12:00:00Z",c(-123.8859, 47.49367),46.8602565454448,28.9373821414948
"4056",43757,"Report 43757: Rocks and growls spook carpenters working at a home with ongoing activity near Stanwood","Class B","2013-11-20T12:00:00Z",c(-122.2138, 48.27656),40.3955968167027,35.6184729700138
"4057",43823,"Report 43823: Lifelong hunter and fisherman has possible vocalization experiences near Packwood","Class B","1998-11-07T12:00:00Z",c(-121.5314, 46.46447),10.1410178722306,16.2944348808696
"4058",43859,"Report 43859: Horse trainer hears frightening vocalizations near Shelton","Class B","2014-01-15T12:00:00Z",c(-123.0865, 47.12015),41.5550760218592,35.1623063057943
"4059",43911,"Report 43911: Memory told of screaming creature terrifying campers at Gold Basin Campground along the Mountain Loop Highway","Class B","1974-09-15T12:00:00Z",c(-121.7363, 48.07834),39.9073371907673,34.6847473604407
"4060",44489,"Report 44489: Witness recalls unknown animal seen crossing road near Snohomish","Class B","2003-07-01T12:00:00Z",c(-122.1357, 47.8465),1.80418621267318,45.9298239235684
"4061",44946,"Report 44946: Couple awakened by very loud howls near Maple Valley","Class B","2014-05-02T12:00:00Z",c(-122.0775, 47.34072),32.7727197386241,45.2497623480875
"4062",45360,"Report 45360: Campers sleeping inside their tent hear clacking and are touched near Bumping Lake","Class B","2014-06-08T12:00:00Z",c(-121.3034, 46.85524),57.9826786262035,25.9538415073684
"4063",45726,"Report 45726: Dirt bike riders hear possible knocks north of Lake Wenatchee","Class B","2014-06-22T12:00:00Z",c(-120.6502, 47.85691),51.5281722561755,7.80380271611859
"4064",46477,"Report 46477: For two nights campers are scared by loud vocalizations near Brinnon","Class B","2014-09-08T12:00:00Z",c(-122.941, 47.67304),53.8114249704057,47.9725084546931
"4065",46520,"Report 46520: Homeowner has possible encounter while in his yard near Ocean Shores","Class B","2014-03-15T12:00:00Z",c(-124.1526, 46.96114),42.7795770234069,45.699786331378
"4066",46546,"Report 46546: Mother and son, while backpacking, experience a possible night-time camp approach near Natches","Class B","2014-09-15T12:00:00Z",c(-121.3201, 46.73581),40.3987549137606,15.3748421273228
"4067",46769,"Report 46769: Mushroom picking couple scared out of a forest near Wilkeson","Class B","2014-10-08T12:00:00Z",c(-122.0669, 47.1352),27.8597197554103,30.1481439246266
"4068",46809,"Report 46809: Possible tracks photographed by an LEO hiking North of Loup Loup Pass","Class B","2014-10-19T12:00:00Z",c(-119.9417, 48.44425),52.8010528542045,39.4781371487118
"4069",47014,"Report 47014: Hikers hear ""weird vocal exchange"" from unknowns near Lake Ann","Class B","2014-09-06T12:00:00Z",c(-120.793, 48.50999),51.5804052953842,25.989948460705
"4070",47035,"Report 47035: Resident outside for a smoke in the early morning hours hears strange vocalizations near Spanaway","Class B","2014-11-07T12:00:00Z",c(-122.3677, 47.03189),43.1806532305626,41.0696686716864
"4071",47115,"Report 47115: Hiker near Stevens Pass alarmed by very close and loud vocalizations of unknown origin","Class B","2014-10-21T12:00:00Z",c(-121.1057, 47.82636),28.3306161891972,29.3324596595239
"4072",47161,"Report 47161: Dark figure observed thru binoculars during an afternoon on Baker Lake near Swift Creek","Class B","2014-06-14T12:00:00Z",c(-121.3455, 48.43505),41.5673604493057,47.9210907122584
"4073",47470,"Report 47470: Grouse hunters have possible late evening sighting near Mica Peak","Class B","2010-09-15T12:00:00Z",c(-117.167, 47.5505),53.2502342294379,41.0241099521976
"4074",48652,"Report 48652: Target shooter hears strange sounds (see video) and finds possible tree-breaks and prints off of the Mountain Loop Highway","Class B","2015-05-09T12:00:00Z",c(-121.3539, 48.13261),7.74577124359479,46.628573983772
"4075",48777,"Report 48777: Campers hear possible night-time responses near Aeneas Valley Road","Class B","2015-05-23T12:00:00Z",c(-119.182, 48.64385),56.8393918455546,44.6014345314419
"4076",48797,"Report 48797: Men exploring logging roads hear possible knocks and a branch break near Cinebar","Class B","2013-06-02T12:00:00Z",c(-122.4607, 46.64191),42.7020337672353,41.4988358916018
"4077",48932,"Report 48932: Snowplow driver has possible night-time sighting near Coles Corner","Class B","2014-12-15T12:00:00Z",c(-120.7219, 47.72298),41.1862047646102,34.8284664791662
"4078",49504,"Report 49504: Possible evening interaction by a river west of Mazama","Class B","2015-08-04T12:00:00Z",c(-120.502, 48.64185),41.0830005793455,17.0602190241655
"4079",49869,"Report 49869: Possible vocalizations heard at night in southern Eatonville","Class B","2014-11-20T12:00:00Z",c(-122.2669, 46.86113),56.3388118830074,46.7759249616819
"4080",50039,"Report 50039: Hunter finds possible tree breaks and track near Stensgar Mountain","Class B","2015-09-05T12:00:00Z",c(-118.0076, 48.18676),54.0031284051174,16.3924893196122
"4081",50160,"Report 50160: Gibberish-like talking heard at a residence near DuPont","Class B","2012-06-01T12:00:00Z",c(-122.6246, 47.09982),43.6236149909702,46.9335548542447
"4082",50212,"Report 50212: Hunters hear aggressive yells and knocks near Addy for over an hour","Class B","2004-10-15T12:00:00Z",c(-117.9368, 48.36624),53.5926994723311,37.3741236555401
"4083",50659,"Report 50659: Young man has several possible day-time encounters near Moses Mountain in the '70s","Class B","1970-10-15T12:00:00Z",c(-119.0709, 48.40859),54.7018472117542,48.9219261697053
"4084",50678,"Report 50678: Marines on a training mission have a possible night encounter on Fort Lewis","Class B","1997-06-24T12:00:00Z",c(-122.6755, 46.958),43.3531185693717,31.6996012810887
"4085",51499,"Report 51499: Woman and her daughter hear strange vocalizations near Bonney Lake","Class B","2016-03-16T12:00:00Z",c(-122.1625, 47.172),42.1189726410795,24.6379362027342
"4086",51753,"Report 51753: Unseen visitor unnerves 3 friends with repeated stick throwing near North Bend","Class B","2016-04-05T12:00:00Z",c(-121.6785, 47.6016),57.3013754610655,34.1526450994648
"4087",51816,"Report 51816: Hunter hears possible knocks after evening meal near Smackout Creek Road.","Class B","2013-10-24T12:00:00Z",c(-117.5853, 48.80483),42.779559490052,30.6013317609692
"4088",55549,"Report 55549: Two rock climbers hear wood knocks and footsteps in the early morning at a trailhead","Class B","2016-08-10T12:00:00Z",c(-121.5757, 48.1917),39.090054270236,34.2627583339404
"4089",56232,"Report 56232: Possible knocks and vocalization heard from inside a home near Buckley","Class B","2018-04-30T12:00:00Z",c(-122.1054, 47.1862),10.3467915456918,33.1007356323088
"4090",56332,"Report 56332: Snowshoers find possible tracks in the Antoine Peak Conservation Area","Class B","2017-01-08T12:00:00Z",c(-117.159, 47.73081),40.8412369612638,26.1676778109197
"4091",57182,"Report 57182: Hunter hears chimp-like sounds north of the North Pass ski resort","Class B","2010-09-15T12:00:00Z",c(-121.5094, 46.6979),39.7825258174993,28.9506219625762
"4092",57484,"Report 57484: Camper hears possible vocalizations after dark near Cooper Lake","Class B","2017-05-12T12:00:00Z",c(-121.1417, 47.41704),47.1215071871391,32.774428368861
"4093",58031,"Report 58031: Recalling possible daylight sighting near Trout Lake as Mount St. Helens erupts","Class B","1980-05-18T12:00:00Z",c(-121.6095, 45.96384),50.3371574142561,34.2200278938168
"4094",58133,"Report 58133: Early Morning Howls Awaken Campers Near Liliwaup","Class B","2017-08-28T12:00:00Z",c(-123.1586, 47.57132),14.6282307857239,35.2804676973308
"4095",58220,"Report 58220: Camper experiences possible activity, rock thrown in Kaniksu National Forest","Class B","2017-09-03T12:00:00Z",c(-117.4546, 48.2914),43.7561097248144,27.9269795463097
"4096",58396,"Report 58396: Hunters experience possible vocalizations, wood knocks, felled trees, over eight days in Squaw Valley","Class B","2017-10-17T12:00:00Z",c(-117.0579, 48.49398),44.0878171980469,31.4856467760216
"4097",59099,"Report 59099: Memory told of hearing a possible vocalization from a tent during noon storm at Goose Lake","Class B","1997-06-15T12:00:00Z",c(-121.7582, 45.94002),47.7273988334416,35.5550509556153
"4098",59279,"Report 59279: Couple has possible ongoing activity including their house trailer moved one night near Clear Lake","Class B","2018-04-06T12:00:00Z",c(-122.1845, 48.48157),50.4176412656413,45.1753249920452
"4099",59331,"Report 59331: Memory told of camping remote and unnerved by repeated wood knocks in the night near the town of Concrete","Class B","2006-08-19T12:00:00Z",c(-121.8281, 48.37697),50.0515826421992,37.3839584950136
"4100",60969,"Report 60969: Cabin builder sees upright figure, finds oily hand prints, hears possible knocks west of Newport","Class B","2013-07-15T12:00:00Z",c(-118.0387, 48.15997),11.5722000937981,17.2037637171318
"4101",61038,"Report 61038: Mother camping with her kids hears loud vocalizations from outside their tent at Joemma Beach State Park campground","Class B","2018-09-30T12:00:00Z",c(-121.805, 47.2255),9.95826875013925,35.2942087036953
"4102",61157,"Report 61157: Campers describe early AM approach near Coldwater Creek Campground outside Yacolt","Class B","2018-05-25T12:00:00Z",c(-122.3445, 45.77225),6.51558772042093,32.9237535706745
"4103",62332,"Report 62332: Morning snowmobilers hear howls, tree knocks, branch break 8mi south of Rimrock Lake","Class B","2018-12-31T12:00:00Z",c(-121.2719, 46.51122),41.4040229367196,43.765523689114
"4104",62403,"Report 62403: Mushroom picker has ongoing activity in same area over many years near Grandy Lake.","Class B","2018-09-15T12:00:00Z",c(-121.8588, 48.56245),48.0119453473039,19.8194212100783
"4105",62714,"Report 62714: Elk hunter reports trees being pushed over and vocalizations in the Colonel Bob Wilderness","Class B","2018-11-03T12:00:00Z",c(-123.7635, 47.44),14.5118949865274,37.2983126461506
"4106",62796,"Report 62796: Snowmobilers hear wood knocks along Dry Canyon Road near Caldwell Lake.","Class B","2018-12-15T12:00:00Z",c(-117.3349, 48.65397),45.9755053446387,31.5660567702223
"4107",63077,"Report 63077: Camper hears Ohio howls at 4-5am near Rimrock Lake.","Class B","2019-06-22T12:00:00Z",c(-121.2323, 46.64558),48.9263160149464,38.3702551748408
"4108",63324,"Report 63324: Campers describe sounds, rock throwing and brief sighting at dark near Wind River Work Center outside Carson","Class B","2019-09-01T12:00:00Z",c(-121.9223, 45.80191),47.4466007196944,35.7631998180546
"4109",63900,"Report 63900: Possible sasquatch vocalizations at Oliver Lake in Mt. Ranier National Park","Class B","2021-01-15T12:00:00Z",c(-121.7464, 46.9805),47.6482288931079,43.9454404998971
"4110",65388,"Report 65388: Sasquatch snow tracks found at first seasonal entry onto Weyerhaeuser land near Vanson Lake","Class B","2020-04-24T12:00:00Z",c(-122.182, 46.4125),51.1971506399526,32.9755928397049
"4111",65464,"Report 65464: Vocalizations near the summit of Silver Star Mountain","Class B","2020-05-15T12:00:00Z",c(-122.2389, 45.74796),45.0247951117115,33.9875893751469
"4112",65538,"Report 65538: Tracks Reported 5/24/2020 Lewis County Washington","Class B","2020-05-24T12:00:00Z",c(-121.5406, 46.71444),46.8129716239805,16.4300525728191
"4113",65641,"Report 65641: Knocks north of Welcome along North Fork of Nooksack River","Class B","2017-08-19T12:00:00Z",c(-122.1455, 48.84984),46.2209107554103,31.0807492958841
"4114",65650,"Report 65650: Possible vocalizations on Little Si Trail outside North Bend","Class B","2015-10-31T12:00:00Z",c(-121.7555, 47.49488),50.2490730044087,29.9376107278186
"4115",65667,"Report 65667: ""Ohio howls"" at Ozette Lake in NW corner of Olympic Pennisula","Class B","2020-06-30T12:00:00Z",c(-124.5989, 48.11949),14.4460155434673,32.655247620897
"4116",65864,"Report 65864: Elk hunters have knock answered, hear roar vocalization, have tent slapped, north of Mt. St. Helens.","Class B","2016-11-07T12:00:00Z",c(-122.0504, 46.33448),11.831174094924,29.1632591199338
"4117",66003,"Report 66003: Howls heard near Spokane River","Class B","2020-09-02T12:00:00Z",c(-117.5152, 47.75026),39.6340338653991,36.7694866731316
"4118",66120,"Report 66120: Vocals and track on Spencer Butte","Class B","2020-09-23T12:00:00Z",c(-121.9305, 46.1725),47.7175898072189,51.238635654943
"4119",67407,"Report 67407: Possible wood knocks heard near Marble mountain Sno-Park","Class B","2020-12-16T12:00:00Z",c(-122.1692, 46.13657),47.955262613512,42.6345641216244
"4120",67451,"Report 67451: Possible sighting and track in the GMU 328 Naneum Unit near Ellensburg","Class B","2021-01-13T12:00:00Z",c(-120.554, 47.18806),43.5958677019233,49.8897914017447
"4121",67472,"Report 67472: Rock thrown at vehicle plus Class B sighting 5 miles north of Quilcene","Class B","2020-08-20T12:00:00Z",c(-122.8345, 47.89745),45.9587030801838,45.0280323111337
"4122",67585,"Report 67585: Possible sighting of a gray Bigfoot in Riverside State Park at 5 am, near Spokane.","Class B","2020-12-15T12:00:00Z",c(-117.5302, 47.74207),39.7649809201626,34.7691065241386
